,month,location,HPI_NSA,HPI_SA,CPI,FMHPI_NSA,FMHPI_SA,federal_funds_rate,unemployment_rate,mortgage_rate_15,mortgage_rate_30,AWI,awi_annual_change
1992,2007-08-01,Middle Atlantic,219.58,215.89,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1993,2007-08-01,Mountain,289.75,286.55,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1994,2007-08-01,New England,227.5,224.55,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1995,2007-08-01,Pacific,263.33,260.66,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1996,2007-08-01,South Atlantic,238.52,235.69,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1997,2007-08-01,USA,223.52,220.41,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1998,2007-08-01,West North Central,214.74,211.32,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
1999,2007-08-01,West South Central,198.58,196.06,154.47,231.68,227.56,5.02,4.6,6.234,6.572,40405.48,0.0454
2000,2007-09-01,East North Central,188.6,186.16,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2001,2007-09-01,East South Central,200.7,198.96,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2002,2007-09-01,Middle Atlantic,217.73,215.73,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2003,2007-09-01,Mountain,285.9,284.19,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2004,2007-09-01,New England,224.82,222.53,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2005,2007-09-01,Pacific,260.28,257.67,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2006,2007-09-01,South Atlantic,236.91,234.54,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2007,2007-09-01,USA,221.75,219.49,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2008,2007-09-01,West North Central,215.15,212.48,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2009,2007-09-01,West South Central,197.43,196.03,154.9,229.15,225.9,4.94,4.7,6.0475,6.3825,40405.48,0.0454
2010,2007-10-01,East North Central,186.46,184.87,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2011,2007-10-01,East South Central,199.08,198.2,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2012,2007-10-01,Middle Atlantic,217.64,215.47,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2013,2007-10-01,Mountain,281.42,280.59,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2014,2007-10-01,New England,223.78,221.91,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2015,2007-10-01,Pacific,253.95,252.78,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2016,2007-10-01,South Atlantic,234.37,232.66,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2017,2007-10-01,USA,219.31,217.66,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2018,2007-10-01,West North Central,210.66,208.34,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2019,2007-10-01,West South Central,197.51,196.12,155.23,226.04,223.84,4.76,4.7,6.04,6.375,40405.48,0.0454
2020,2007-11-01,East North Central,184.71,183.92,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2021,2007-11-01,East South Central,199.44,198.5,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2022,2007-11-01,Middle Atlantic,215.81,214.64,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2023,2007-11-01,Mountain,278.46,278.9,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2024,2007-11-01,New England,221.2,220.5,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2025,2007-11-01,Pacific,247.49,247.52,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2026,2007-11-01,South Atlantic,230.9,230.03,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2027,2007-11-01,USA,216.89,216.2,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2028,2007-11-01,West North Central,210.41,209.73,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2029,2007-11-01,West South Central,196.16,195.73,156.15,222.68,221.72,4.49,4.7,5.85,6.208,40405.48,0.0454
2030,2007-12-01,East North Central,182.14,182.92,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2031,2007-12-01,East South Central,198.12,198.53,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2032,2007-12-01,Middle Atlantic,214.95,214.72,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2033,2007-12-01,Mountain,273.77,275.69,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2034,2007-12-01,New England,220.47,220.67,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2035,2007-12-01,Pacific,241.34,242.82,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2036,2007-12-01,South Atlantic,228.52,228.66,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2037,2007-12-01,USA,214.56,215.1,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2038,2007-12-01,West North Central,208.83,209.42,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2039,2007-12-01,West South Central,196.05,196.6,156.04,219.33,219.74,4.24,5.0,5.7525,6.095,40405.48,0.0454
2040,2008-01-01,East North Central,179.94,181.66,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2041,2008-01-01,East South Central,194.78,195.69,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2042,2008-01-01,Middle Atlantic,214.11,213.95,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2043,2008-01-01,Mountain,270.28,272.81,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2044,2008-01-01,New England,217.7,219.14,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2045,2008-01-01,Pacific,236.1,238.88,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2046,2008-01-01,South Atlantic,225.88,227.19,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2047,2008-01-01,USA,211.92,213.37,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2048,2008-01-01,West North Central,206.1,208.38,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2049,2008-01-01,West South Central,194.72,195.77,156.82,216.3,217.6,3.94,5.0,5.287999999999999,5.758,41334.97,0.023
2050,2008-02-01,East North Central,180.11,181.42,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2051,2008-02-01,East South Central,196.34,197.26,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2052,2008-02-01,Middle Atlantic,212.46,213.17,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2053,2008-02-01,Mountain,272.45,273.68,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2054,2008-02-01,New England,218.52,220.49,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2055,2008-02-01,Pacific,231.95,232.49,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2056,2008-02-01,South Atlantic,223.12,223.69,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2057,2008-02-01,USA,211.09,211.98,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2058,2008-02-01,West North Central,206.25,207.32,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2059,2008-02-01,West South Central,195.06,196.03,157.28,213.98,215.17,2.98,4.9,5.4399999999999995,5.9175,41334.97,0.023
2060,2008-03-01,East North Central,179.86,180.34,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2061,2008-03-01,East South Central,196.46,197.01,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2062,2008-03-01,Middle Atlantic,212.78,212.79,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2063,2008-03-01,Mountain,269.69,271.02,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2064,2008-03-01,New England,217.54,216.7,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2065,2008-03-01,Pacific,224.4,225.38,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2066,2008-03-01,South Atlantic,223.04,222.23,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2067,2008-03-01,USA,210.0,210.1,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2068,2008-03-01,West North Central,207.1,207.51,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2069,2008-03-01,West South Central,195.2,195.04,158.64,212.49,212.66,2.61,5.1,5.42,5.97,41334.97,0.023
2070,2008-04-01,East North Central,179.52,178.51,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2071,2008-04-01,East South Central,197.41,196.6,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2072,2008-04-01,Middle Atlantic,211.07,210.83,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2073,2008-04-01,Mountain,266.35,265.47,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2074,2008-04-01,New England,217.3,215.41,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2075,2008-04-01,Pacific,220.91,220.57,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2076,2008-04-01,South Atlantic,221.16,219.1,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2077,2008-04-01,USA,209.03,207.83,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2078,2008-04-01,West North Central,208.07,206.48,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2079,2008-04-01,West South Central,196.17,194.93,159.6,211.57,210.3,2.28,5.0,5.465,5.9175,41334.97,0.023
2080,2008-05-01,East North Central,180.35,176.97,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2081,2008-05-01,East South Central,198.48,196.24,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2082,2008-05-01,Middle Atlantic,213.1,210.85,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2083,2008-05-01,Mountain,265.3,262.63,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2084,2008-05-01,New England,215.27,212.63,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2085,2008-05-01,Pacific,216.83,215.33,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2086,2008-05-01,South Atlantic,216.88,214.25,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2087,2008-05-01,USA,208.03,205.44,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2088,2008-05-01,West North Central,207.43,204.56,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2089,2008-05-01,West South Central,196.78,194.72,160.95,210.84,208.16,1.98,5.4,5.6,6.036,41334.97,0.023
2090,2008-06-01,East North Central,180.39,176.53,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2091,2008-06-01,East South Central,197.9,194.96,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2092,2008-06-01,Middle Atlantic,212.19,208.89,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2093,2008-06-01,Mountain,262.59,259.03,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2094,2008-06-01,New England,215.98,212.2,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2095,2008-06-01,Pacific,214.49,211.92,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2096,2008-06-01,South Atlantic,215.95,212.49,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2097,2008-06-01,USA,207.59,204.12,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2098,2008-06-01,West North Central,208.64,204.48,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2099,2008-06-01,West South Central,198.32,195.31,162.57,210.13,206.34,2.0,5.6,5.91,6.32,41334.97,0.023
2100,2008-07-01,East North Central,178.89,175.24,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2101,2008-07-01,East South Central,196.77,194.18,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2102,2008-07-01,Middle Atlantic,211.63,208.3,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2103,2008-07-01,Mountain,258.15,254.84,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2104,2008-07-01,New England,214.04,210.94,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2105,2008-07-01,Pacific,210.39,207.15,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2106,2008-07-01,South Atlantic,213.21,210.17,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2107,2008-07-01,USA,205.59,202.26,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2108,2008-07-01,West North Central,207.24,203.27,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2109,2008-07-01,West South Central,197.98,195.16,163.42,208.74,204.59,2.01,5.8,5.9719999999999995,6.425999999999999,41334.97,0.023
2110,2008-08-01,East North Central,177.87,174.34,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2111,2008-08-01,East South Central,195.18,193.03,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2112,2008-08-01,Middle Atlantic,210.53,206.97,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2113,2008-08-01,Mountain,254.79,251.86,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2114,2008-08-01,New England,212.01,209.2,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2115,2008-08-01,Pacific,205.44,203.2,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2116,2008-08-01,South Atlantic,209.3,206.7,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2117,2008-08-01,USA,203.18,200.22,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2118,2008-08-01,West North Central,206.54,203.07,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2119,2008-08-01,West South Central,196.22,193.66,162.77,206.39,202.67,2.0,6.1,6.025,6.4775,41334.97,0.023
2120,2008-09-01,East North Central,173.95,171.57,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2121,2008-09-01,East South Central,193.99,192.21,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2122,2008-09-01,Middle Atlantic,209.66,207.75,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2123,2008-09-01,Mountain,250.21,248.55,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2124,2008-09-01,New England,209.74,207.73,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2125,2008-09-01,Pacific,201.49,199.34,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2126,2008-09-01,South Atlantic,205.48,203.23,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2127,2008-09-01,USA,200.51,198.38,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2128,2008-09-01,West North Central,204.2,201.64,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2129,2008-09-01,West South Central,196.9,195.52,162.54,203.6,200.65,1.81,6.1,5.64,6.0375,41334.97,0.023
2130,2008-10-01,East North Central,172.76,171.26,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2131,2008-10-01,East South Central,192.3,191.28,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2132,2008-10-01,Middle Atlantic,206.63,204.39,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2133,2008-10-01,Mountain,243.26,242.41,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2134,2008-10-01,New England,210.4,208.4,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2135,2008-10-01,Pacific,197.77,196.62,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2136,2008-10-01,South Atlantic,203.47,201.97,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2137,2008-10-01,USA,198.26,196.67,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2138,2008-10-01,West North Central,203.66,201.23,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2139,2008-10-01,West South Central,194.77,193.46,160.9,200.33,198.32,0.97,6.5,5.892,6.2,41334.97,0.023
2140,2008-11-01,East North Central,169.16,168.08,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2141,2008-11-01,East South Central,191.09,190.13,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2142,2008-11-01,Middle Atlantic,205.21,204.11,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2143,2008-11-01,Mountain,236.81,237.12,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2144,2008-11-01,New England,206.08,205.06,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2145,2008-11-01,Pacific,192.23,192.11,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2146,2008-11-01,South Atlantic,197.25,196.41,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2147,2008-11-01,USA,193.9,193.12,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2148,2008-11-01,West North Central,197.47,196.68,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2149,2008-11-01,West South Central,191.41,190.91,157.82,196.49,195.6,0.39,6.8,5.79,6.0875,41334.97,0.023
2150,2008-12-01,East North Central,167.59,168.42,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2151,2008-12-01,East South Central,189.25,189.96,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2152,2008-12-01,Middle Atlantic,202.16,201.94,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2153,2008-12-01,Mountain,236.36,238.18,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2154,2008-12-01,New England,204.78,204.54,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2155,2008-12-01,Pacific,189.81,191.04,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2156,2008-12-01,South Atlantic,193.68,193.75,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2157,2008-12-01,USA,192.14,192.68,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2158,2008-12-01,West North Central,198.55,199.07,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2159,2008-12-01,West South Central,191.41,192.16,156.19,192.62,193.0,0.16,7.3,5.038,5.286,41334.97,0.023
2160,2009-01-01,East North Central,169.74,171.7,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2161,2009-01-01,East South Central,189.24,190.26,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2162,2009-01-01,Middle Atlantic,201.75,201.78,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2163,2009-01-01,Mountain,236.8,238.99,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2164,2009-01-01,New England,206.04,207.21,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2165,2009-01-01,Pacific,186.48,188.79,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2166,2009-01-01,South Atlantic,196.98,198.28,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2167,2009-01-01,USA,192.78,194.28,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2168,2009-01-01,West North Central,199.13,201.75,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2169,2009-01-01,West South Central,191.09,192.33,156.87,189.75,190.97,0.15,7.8,4.7175,5.047499999999999,40711.61,-0.0151
2170,2009-02-01,East North Central,169.06,170.62,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2171,2009-02-01,East South Central,188.91,190.02,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2172,2009-02-01,Middle Atlantic,202.08,202.86,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2173,2009-02-01,Mountain,236.22,237.41,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2174,2009-02-01,New England,209.64,211.6,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2175,2009-02-01,Pacific,187.74,188.42,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2176,2009-02-01,South Atlantic,197.53,198.35,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2177,2009-02-01,USA,193.45,194.5,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2178,2009-02-01,West North Central,201.32,202.65,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2179,2009-02-01,West South Central,192.91,194.04,157.65,188.17,189.29,0.22,8.3,4.7725,5.13,40711.61,-0.0151
2180,2009-03-01,East North Central,168.21,169.08,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2181,2009-03-01,East South Central,188.44,189.18,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2182,2009-03-01,Middle Atlantic,202.52,202.75,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2183,2009-03-01,Mountain,229.32,230.85,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2184,2009-03-01,New England,207.18,206.7,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2185,2009-03-01,Pacific,185.24,186.14,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2186,2009-03-01,South Atlantic,194.81,194.3,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2187,2009-03-01,USA,191.77,192.11,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2188,2009-03-01,West North Central,198.61,199.44,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2189,2009-03-01,West South Central,193.55,193.48,158.03,187.45,187.65,0.18,8.7,4.6375,5.0025,40711.61,-0.0151
2190,2009-04-01,East North Central,168.4,167.61,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2191,2009-04-01,East South Central,189.34,188.64,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2192,2009-04-01,Middle Atlantic,201.42,201.17,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2193,2009-04-01,Mountain,230.56,229.86,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2194,2009-04-01,New England,208.28,206.69,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2195,2009-04-01,Pacific,184.51,184.32,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2196,2009-04-01,South Atlantic,194.73,192.85,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
2197,2009-04-01,USA,191.98,190.9,158.42,187.47,186.37,0.15,9.0,4.5,4.8100000000000005,40711.61,-0.0151
